timestamp,pressure_hpa,pressure_ddt_1h,pressure_ddt_6h,pressure_std_6h,pressure_zscore,pressure_drop_alert_1h,pressure_drop_alert_6h,pressure_trigger
2009-01-01 06:20:00,997.86,0.44000000000005457,0.21499999999999395,0.424513166546656,2.0438734937986602,0,0,0
2009-01-01 06:30:00,998.0,0.4700000000000273,0.24500000000000455,0.4468069253844086,2.1860813860012542,0,0,0
2009-01-01 06:40:00,998.14,0.5399999999999636,0.2716666666666659,0.47196818563755494,2.2897586246754327,0,0,0
2009-01-01 06:50:00,998.21,0.5900000000000318,0.28333333333334093,0.4957533949167357,2.2457965332199006,0,0,0
2009-01-01 07:00:00,998.33,0.6200000000000045,0.3050000000000068,0.520743287454206,2.287458408873367,0,0,0
2009-01-01 07:10:00,998.5,0.6900000000000546,0.3333333333333333,0.5500639933911721,2.3885020300326727,0,0,0
2009-01-01 07:20:00,998.59,0.7300000000000182,0.34833333333333866,0.5779015130021777,2.3466830277309785,0,0,0
2009-01-01 07:30:00,998.79,0.7899999999999636,0.3816666666666606,0.611146398692618,2.4548453303770086,0,0,0
2009-01-01 07:40:00,998.86,0.7200000000000273,0.38833333333334014,0.6417429144556231,2.368638716527349,0,0,0
2009-01-01 07:50:00,999.04,0.8299999999999272,0.4033333333333265,0.6791128666976576,2.4276862762647236,0,0,0
2009-01-01 08:00:00,999.17,0.8399999999999181,0.42499999999999244,0.7159743610732893,2.411498271903989,0,0,0
2009-01-01 08:10:00,999.27,0.7699999999999818,0.4399999999999977,0.7505212474388504,2.362098334229705,0,0,0
2009-01-01 08:20:00,999.33,0.7400000000000091,0.43166666666667197,0.784101345895386,2.278108439263716,0,0,0
2009-01-01 08:30:00,999.44,0.650000000000091,0.4383333333333515,0.8183969522356564,2.257129198848307,0,0,0
2009-01-01 08:40:00,999.46,0.6000000000000227,0.4416666666666818,0.8459076087491549,2.151085703437681,0,0,0
2009-01-01 08:50:00,999.59,0.5500000000000682,0.455000000000003,0.8747064360151785,2.163946046058047,0,0,0
2009-01-01 09:00:00,999.69,0.5200000000000955,0.4750000000000038,0.900407667811639,2.1457566461255495,0,0,0
2009-01-01 09:10:00,999.79,0.5199999999999818,0.48666666666665986,0.9246356639839948,2.1288647789194686,0,0,0
2009-01-01 09:20:00,999.81,0.4799999999999045,0.4733333333333197,0.9458917015764088,2.0452464167244377,0,0,0
2009-01-01 09:30:00,999.83,0.38999999999998636,0.4583333333333333,0.965000000000003,1.97251695272616,0,0,0
2009-01-01 09:40:00,999.96,0.5,0.47666666666666896,0.9842371552516075,1.9983741336675056,0,0,0
2009-01-01 09:50:00,1000.13,0.5399999999999636,0.511666666666675,1.002959746933169,2.0514310157022404,0,0,0
2009-01-01 10:00:00,1000.27,0.5799999999999272,0.5466666666666621,1.017697681744712,2.0731145606540298,0,0,0
2009-01-01 10:10:00,1000.43,0.6399999999999864,0.5633333333333326,1.0343001621370864,2.1055015288089742,0,0,0
2009-01-01 10:20:00,1000.54,0.7300000000000182,0.5716666666666583,1.0499860543291388,2.0961972641885134,0,0,0
2009-01-01 10:30:00,1000.68,0.849999999999909,0.5816666666666492,1.067008129868884,2.1081074193761653,0,0,0
2009-01-01 10:40:00,1000.78,0.8199999999999363,0.589999999999994,1.0818866531012679,2.090082490094771,0,0,0
2009-01-01 10:50:00,1000.83,0.7000000000000455,0.5766666666666728,1.0955823268566138,2.0402117295144535,0,0,0
2009-01-01 11:00:00,1000.87,0.6000000000000227,0.568333333333328,1.1062389807539674,1.9892314782467404,0,0,0
2009-01-01 11:10:00,1000.81,0.37999999999999545,0.5633333333333326,1.1045888051991455,1.8791960771748997,0,0,0
2009-01-01 11:20:00,1000.74,0.20000000000004547,0.5533333333333417,1.0914625036276784,1.7735215608830661,0,0,0
2009-01-01 11:30:00,1000.61,-0.06999999999993634,0.5133333333333402,1.0710479588508162,1.6389394164420108,0,0,0
2009-01-01 11:40:00,1000.5,-0.2799999999999727,0.48333333333332956,1.043311691544784,1.5269856554893642,0,0,0
2009-01-01 11:50:00,1000.36,-0.4700000000000273,0.45666666666666816,1.0056994328357187,1.4032687307211011,0,0,0
2009-01-01 12:00:00,1000.3,-0.57000000000005,0.43166666666665304,0.9642854085829946,1.3368222632967048,0,0,0
2009-01-01 12:10:00,1000.21,-0.599999999999909,0.4000000000000152,0.919471207589998,1.2548368636600458,0,0,0
2009-01-01 12:20:00,1000.18,-0.5600000000000591,0.38666666666665606,0.8697454471607379,1.2143081339375859,0,0,0
2009-01-01 12:30:00,1000.14,-0.4700000000000273,0.3566666666666644,0.8203226233311354,1.169263626998619,0,0,0
2009-01-01 12:40:00,1000.02,-0.4800000000000182,0.3133333333333326,0.7711197794670853,1.075556660330452,0,0,0
2009-01-01 12:50:00,1000.02,-0.34000000000003183,0.3016666666666576,0.7194143892720685,1.060599426469093,0,0,0
2009-01-01 13:00:00,1000.03,-0.2699999999999818,0.28333333333332195,0.6683941309477094,1.0525652572199635,0,0,0
2009-01-01 13:10:00,999.97,-0.2400000000000091,0.24500000000000455,0.6216475804548208,1.000707247892319,0,0,0
2009-01-01 13:20:00,999.97,-0.2099999999999227,0.22999999999999923,0.5746825210493289,0.9882678474398517,0,0,0
2009-01-01 13:30:00,1000.02,-0.12000000000000455,0.20500000000000304,0.535181544631249,1.0079286045433788,0,0,0
2009-01-01 13:40:00,999.89,-0.12999999999999545,0.1716666666666621,0.4960785908034853,0.9132118520779219,0,0,0
2009-01-01 13:50:00,999.81,-0.21000000000003638,0.1283333333333303,0.4658839524414412,0.8522720514798136,0,0,0
2009-01-01 14:00:00,999.81,-0.22000000000002728,0.1066666666666644,0.4410970270826868,0.8435616308497874,0,0,0
2009-01-01 14:10:00,999.81,-0.16000000000008185,0.08999999999999393,0.4202798576303118,0.8351139222952635,0,0,0
2009-01-01 14:20:00,999.8,-0.17000000000007276,0.07833333333331893,0.40165016761163624,0.8205047004175458,0,0,0
2009-01-01 14:30:00,999.81,-0.21000000000003638,0.061666666666648474,0.38767305403522495,0.8190818494532736,0,0,0
2009-01-01 14:40:00,999.82,-0.06999999999993634,0.060000000000002274,0.37370591527391295,0.8177856571089372,0,0,0
2009-01-01 14:50:00,999.83,0.020000000000095497,0.040000000000001514,0.36525648739879174,0.8166113282661315,0,0,0
2009-01-01 15:00:00,999.88,0.07000000000005002,0.031666666666656816,0.35947006851521585,0.8414104802283247,0,0,0
2009-01-01 15:10:00,999.98,0.17000000000007276,0.03166666666667576,0.35504023916758276,0.898240840518262,0,0,0
2009-01-01 15:20:00,1000.06,0.2599999999999909,0.041666666666666664,0.35002267500188455,0.9412018426757301,0,0,0
2009-01-01 15:30:00,1000.04,0.2300000000000182,0.03499999999998712,0.34564076681164596,0.9187671476832215,0,0,0
2009-01-01 15:40:00,1000.0,0.17999999999994998,0.006666666666660603,0.34493742243547454,0.8838700587929702,0,0,0
2009-01-01 15:50:00,999.95,0.12000000000000455,-0.029999999999991662,0.347174879311567,0.84313381729273,0,0,0
2009-01-01 16:00:00,999.94,0.06000000000005912,-0.05499999999998787,0.3492995258081017,0.8291425367603757,0,0,0
2009-01-01 16:10:00,1000.05,0.06999999999993634,-0.06333333333333258,0.34722985388382266,0.8936953264812136,0,0,0
2009-01-01 16:20:00,1000.05,-0.009999999999990905,-0.08166666666666818,0.34180601107347763,0.8855325925013029,0,0,0
2009-01-01 16:30:00,1000.1,0.06000000000005912,-0.09666666666665454,0.3297977975990812,0.91024299892446,0,0,0
2009-01-01 16:40:00,1000.17,0.16999999999995907,-0.10166666666666895,0.31103973103984106,0.9476803431945118,0,0,0
2009-01-01 16:50:00,1000.13,0.17999999999994998,-0.11666666666667425,0.28639743724956146,0.9126750169441807,0,0,0
2009-01-01 17:00:00,1000.17,0.2299999999999045,-0.11666666666667425,0.25480088709248716,0.9306861644605889,0,0,0
2009-01-01 17:10:00,1000.17,0.12000000000000455,-0.1066666666666644,0.2229477837641422,0.9222936361462069,0,0,0
2009-01-01 17:20:00,1000.18,0.12999999999999545,-0.09333333333334319,0.19187711014202466,0.9206793236805882,0,0,0
2009-01-01 17:30:00,1000.18,0.07999999999992724,-0.07166666666667727,0.167866869018026,0.9126150805253871,0,0,0
2009-01-01 17:40:00,1000.17,0.0,-0.05500000000000682,0.1499428462531268,0.8981906270205896,0,0,0
2009-01-01 17:50:00,1000.16,0.029999999999972715,-0.03333333333334091,0.14072488075363282,0.8840618857935265,0,0,0
2009-01-01 18:00:00,1000.16,-0.009999999999990905,-0.02333333333333106,0.13464827785676217,0.8768012316631733,0,0,0
2009-01-01 18:10:00,1000.13,-0.03999999999996362,-0.013333333333340155,0.13203895528940893,0.8499219459349914,0,0,0
2009-01-01 18:20:00,1000.07,-0.10999999999989996,-0.01833333333331666,0.12939756627681814,0.8036157105392622,0,0,0
2009-01-01 18:30:00,1000.11,-0.06999999999993634,-0.0049999999999954525,0.12865482304094558,0.8241890735099001,0,0,0
2009-01-01 18:40:00,1000.18,0.009999999999990905,0.02666666666666136,0.13164044343909295,0.8644625702548017,0,0,0
2009-01-01 18:50:00,1000.23,0.07000000000005002,0.03500000000000606,0.1363361275751131,0.8909840843851828,0,0,0
2009-01-01 19:00:00,1000.22,0.06000000000005912,0.03166666666667576,0.14023449748672828,0.8773609706458556,0,0,0
2009-01-01 19:10:00,1000.3,0.16999999999995907,0.05499999999998787,0.14693779052836936,0.923807293261313,0,0,0
2009-01-01 19:20:00,1000.19,0.12000000000000455,0.03666666666667121,0.14861556883864674,0.8432634886984675,0,0,0
2009-01-01 19:30:00,1000.18,0.06999999999993634,0.02666666666666136,0.15027250379385151,0.8304511788125286,0,0,0
2009-01-01 19:40:00,1000.14,-0.03999999999996362,0.041666666666666664,0.14852609198268316,0.7977971398828262,0,0,0
2009-01-01 19:50:00,1000.18,-0.05000000000006821,0.061666666666667425,0.14381508188443606,0.8191107310813504,0,0,0
2009-01-01 20:00:00,1000.22,0.0,0.06833333333334697,0.13918127952810871,0.8402357491779132,0,0,0
2009-01-01 20:10:00,1000.27,-0.029999999999972715,0.07666666666667273,0.13505436882729324,0.8678697913848564,0,0,0
2009-01-01 20:20:00,1000.21,0.01999999999998181,0.06833333333334697,0.1269955004813793,0.8213618584841066,0,0,0
2009-01-01 20:30:00,1000.19,0.010000000000104592,0.06333333333335152,0.11757436012324823,0.802330890316374,0,0,0
2009-01-01 20:40:00,1000.24,0.10000000000002274,0.06999999999999318,0.1083069564943162,0.8307316235206,0,0,0
2009-01-01 20:50:00,1000.3,0.12000000000000455,0.07833333333331893,0.09997936294827282,0.8656032847582197,0,0,0
2009-01-01 21:00:00,1000.19,-0.029999999999972715,0.05166666666667652,0.09015815028694912,0.7853105609015297,0,0,0
2009-01-01 21:10:00,1000.19,-0.07999999999992724,0.03500000000000606,0.08588844739835204,0.7803298408546143,0,0,0
2009-01-01 21:20:00,1000.15,-0.06000000000005912,0.015000000000005306,0.08447550598123418,0.748303148186658,0,0,0
2009-01-01 21:30:00,1000.09,-0.10000000000002274,0.008333333333344703,0.08296107329473353,0.7029835348606,0,0,0
2009-01-01 21:40:00,1000.06,-0.18000000000006366,0.009999999999990905,0.08033066583000076,0.6784987358350599,0,0,0
2009-01-01 21:50:00,1000.03,-0.2699999999999818,0.013333333333321207,0.07542261881059638,0.6542190249783014,0,0,0
2009-01-01 22:00:00,1000.0,-0.19000000000005457,0.009999999999990905,0.07099295739492903,0.6301276406444751,0,0,0
2009-01-01 22:10:00,999.92,-0.2700000000000955,-0.021666666666665908,0.07953984725447096,0.5718271688949699,0,0,0
2009-01-01 22:20:00,999.93,-0.22000000000002728,-0.020000000000000757,0.08634877596577538,0.5759023673527492,0,0,0
2009-01-01 22:30:00,999.87,-0.22000000000002728,-0.03833333333333636,0.09809616273091715,0.5315804253120989,0,0,0
2009-01-01 22:40:00,999.8,-0.2599999999999909,-0.061666666666667425,0.11372027781785661,0.48051610580842885,0,0,0
2009-01-01 22:50:00,999.77,-0.2599999999999909,-0.060000000000002274,0.1290880713249465,0.4574827003583607,0,0,0
2009-01-01 23:00:00,999.77,-0.2300000000000182,-0.06666666666666288,0.14181448870269706,0.45548648097885414,0,0,0
2009-01-01 23:10:00,999.8,-0.12000000000000455,-0.061666666666667425,0.15085470777140272,0.4745241541090602,0,0,0
2009-01-01 23:20:00,999.81,-0.12000000000000455,-0.061666666666667425,0.1580322952717354,0.47947790701126464,0,0,0
2009-01-01 23:30:00,999.8,-0.07000000000005002,-0.06333333333333258,0.16472271072384503,0.4703531561273259,0,0,0
2009-01-01 23:40:00,999.71,-0.08999999999991815,-0.07666666666665378,0.17537148779031753,0.40475976621621496,0,0,0
2009-01-01 23:50:00,999.67,-0.10000000000002274,-0.08166666666666818,0.18693178451808296,0.3747651160424576,0,0,0
2009-01-02 00:00:00,999.59,-0.17999999999994998,-0.09499999999998938,0.20159109170193867,0.3163848155812726,0,0,0
2009-01-02 00:10:00,999.55,-0.25,-0.09666666666667349,0.2169446934119368,0.28663927298442765,0,0,0
2009-01-02 00:20:00,999.56,-0.25,-0.08500000000001744,0.23022349389765767,0.29274311282004556,0,0,0
2009-01-02 00:30:00,999.56,-0.2400000000000091,-0.09166666666667804,0.2414853178347136,0.29166693931905957,0,0,0
2009-01-02 00:40:00,999.48,-0.2300000000000182,-0.1166666666666553,0.2541295445169234,0.2329378215909177,0,0,0
2009-01-02 00:50:00,999.44,-0.2299999999999045,-0.1316666666666606,0.26550760010555885,0.20318492553535575,0,0,0
2009-01-02 01:00:00,999.34,-0.25,-0.14666666666666592,0.2804989884815708,0.12989984029417637,0,0,0
2009-01-02 01:10:00,999.31,-0.2400000000000091,-0.1650000000000015,0.29155562512007865,0.10761384698555967,0,0,0
2009-01-02 01:20:00,999.21,-0.34999999999990905,-0.16333333333333636,0.3092144424635072,0.034172567797626854,0,0,0
2009-01-02 01:30:00,999.18,-0.37999999999999545,-0.16666666666666666,0.32559237832728066,0.012061413001388157,0,0,0
2009-01-02 01:40:00,999.08,-0.39999999999997726,-0.17666666666665756,0.34574270183534006,-0.06155415407693059,0,0,0
2009-01-02 01:50:00,999.0,-0.44000000000005457,-0.19666666666665833,0.36585223402653533,-0.12040655286736789,0,0,0
2009-01-02 02:00:00,998.93,-0.41000000000008185,-0.21500000000001288,0.38479679238252634,-0.17184696655644138,0,0,0
2009-01-02 02:10:00,998.93,-0.37999999999999545,-0.22333333333333863,0.39765463199675466,-0.17128611565670654,0,0,0
2009-01-02 02:20:00,998.82,-0.38999999999998636,-0.23166666666666438,0.41509637435084895,-0.2526742453296572,0,0,0
2009-01-02 02:30:00,998.82,-0.35999999999989996,-0.22833333333333408,0.4290206640220253,-0.25183258644084816,0,0,0
2009-01-02 02:40:00,998.78,-0.3000000000000682,-0.2433333333333394,0.4391904529556331,-0.28096924146267643,0,0,0
2009-01-02 02:50:00,998.73,-0.2699999999999818,-0.26166666666665606,0.4451505006770518,-0.31759741236977657,0,0,0
2009-01-02 03:00:00,998.69,-0.2399999999998954,-0.25,0.453837517248729,-0.3466548900542903,0,0,0
2009-01-02 03:10:00,998.67,-0.2599999999999909,-0.25333333333334923,0.4594644052388404,-0.36057415426289774,0,0,0
2009-01-02 03:20:00,998.58,-0.2400000000000091,-0.26166666666665606,0.4673294612965317,-0.427478414820756,0,0,0
2009-01-02 03:30:00,998.49,-0.3300000000000409,-0.26666666666667044,0.4781810774758513,-0.49423097696114815,0,0,0
2009-01-02 03:40:00,998.44,-0.33999999999991815,-0.2699999999999818,0.4884757633980876,-0.530389254605246,0,0,0
2009-01-02 03:50:00,998.39,-0.34000000000003183,-0.27333333333333104,0.49818495959530756,-0.566436413077263,0,0,0
2009-01-02 04:00:00,998.32,-0.37000000000000455,-0.27999999999999164,0.5083059321251273,-0.6176091814819219,0,0,0
2009-01-02 04:10:00,998.29,-0.37999999999999545,-0.2716666666666659,0.518747805501781,-0.6380091899754685,0,0,0
2009-01-02 04:20:00,998.12,-0.4600000000000364,-0.3016666666666576,0.5332360030223059,-0.7653578621406866,0,0,0
2009-01-02 04:30:00,997.95,-0.5399999999999636,-0.3199999999999932,0.5544741538612008,-0.891740860805441,0,0,0
2009-01-02 04:40:00,998.03,-0.41000000000008185,-0.294999999999997,0.56837354975575,-0.825946854197954,0,0,0
2009-01-02 04:50:00,998.08,-0.30999999999994543,-0.2816666666666568,0.5764924041666956,-0.7836537473300141,0,0,0
2009-01-02 05:00:00,998.1,-0.22000000000002728,-0.2783333333333265,0.5797593233525643,-0.7646888708048022,0,0,0
2009-01-02 05:10:00,998.21,-0.07999999999992724,-0.26499999999998636,0.5737974312087772,-0.6767051027027622,0,0,0
2009-01-02 05:20:00,998.21,0.09000000000003183,-0.2666666666666515,0.5637507610932104,-0.673909744818779,0,0,0
2009-01-02 05:30:00,998.13,0.17999999999994998,-0.2783333333333265,0.5530339838561471,-0.7328353031471891,0,0,0
2009-01-02 05:40:00,998.02,-0.009999999999990905,-0.2816666666666758,0.5467041218278568,-0.8145378385661237,0,0,0
2009-01-02 05:50:00,997.93,-0.15000000000009095,-0.29000000000000153,0.5417051268380036,-0.8801909331966808,0,0,0
2009-01-02 06:00:00,998.0,-0.10000000000002274,-0.2650000000000053,0.5335959918681634,-0.8218291409342751,0,0,0
2009-01-02 06:10:00,998.11,-0.10000000000002274,-0.23999999999999014,0.5200814191429347,-0.7329593769780305,0,0,0
2009-01-02 06:20:00,998.15,-0.06000000000005912,-0.23499999999999469,0.5013359928987599,-0.6988703455565197,0,0,0
2009-01-02 06:30:00,998.21,0.08000000000004093,-0.22499999999998485,0.4772150525152982,-0.6494435490112129,0,0,0
2009-01-02 06:40:00,998.22,0.20000000000004547,-0.2099999999999985,0.4534470270573442,-0.6391604429052065,0,0,0
2009-01-02 06:50:00,998.19,0.2600000000001046,-0.20833333333333334,0.4285786771849277,-0.6601121199400918,0,0,0
2009-01-02 07:00:00,998.17,0.16999999999995907,-0.19500000000001214,0.40609512920757546,-0.673178152562966,0,0,0
2009-01-02 07:10:00,998.19,0.08000000000004093,-0.18666666666664847,0.3810948096813738,-0.6549377565990909,0,0,0
2009-01-02 07:20:00,998.2,0.05000000000006821,-0.1683333333333318,0.3582957898352464,-0.6446259059684345,0,0,0
2009-01-02 07:30:00,998.22,0.009999999999990905,-0.15999999999998712,0.33335618968920433,-0.6265324862067807,0,0,0
2009-01-02 07:40:00,998.17,-0.05000000000006821,-0.1516666666666803,0.3119690409918945,-0.663516901525443,0,0,0
2009-01-02 07:50:00,998.18,-0.010000000000104592,-0.136666666666675,0.2922364502501904,-0.6531556907962266,0,0,0
2009-01-02 08:00:00,998.18,0.009999999999990905,-0.125,0.2739760156300516,-0.6507351242883813,0,0,0
2009-01-02 08:10:00,998.11,-0.08000000000004093,-0.13666666666665606,0.253725886331004,-0.7035602372818269,0,0,0
2009-01-02 08:20:00,998.1,-0.10000000000002274,-0.12000000000000455,0.2378708466376917,-0.7087523945524478,0,0,0
2009-01-02 08:30:00,998.15,-0.07000000000005002,-0.1116666666666788,0.218250438638304,-0.6664855803298565,0,0,0
2009-01-02 08:40:00,998.29,0.12000000000000455,-0.08166666666666818,0.1980836763963079,-0.5530675744862796,0,0,0
2009-01-02 08:50:00,998.34,0.16000000000008185,-0.06499999999999773,0.17967232078051615,-0.5115087010324469,0,0,0
2009-01-02 09:00:00,998.35,0.17000000000007276,-0.05666666666667197,0.16221360598219914,-0.5019205343249321,0,0,0
2009-01-02 09:10:00,998.39,0.2799999999999727,-0.04666666666666212,0.14525811726854107,-0.4684278074687518,0,0,0
2009-01-02 09:20:00,998.46,0.36000000000001364,-0.020000000000000757,0.13746312635970973,-0.4110175988060175,0,0,0
2009-01-02 09:30:00,998.53,0.37999999999999545,0.006666666666660603,0.14003712658746217,-0.3537015467487675,0,0,0
2009-01-02 09:40:00,998.59,0.3000000000000682,0.02499999999999621,0.14936266717855143,-0.3044928270000824,0,0,0
2009-01-02 09:50:00,998.58,0.2400000000000091,0.03166666666667576,0.15921907637971577,-0.3117328886030643,0,0,0
2009-01-02 10:00:00,998.65,0.2999999999999545,0.05499999999998787,0.17463431179082267,-0.2543652895986727,0,0,0
2009-01-02 10:10:00,998.78,0.38999999999998636,0.08166666666666818,0.19804019953649926,-0.1484445622426955,0,0,0
2009-01-02 10:20:00,998.83,0.37000000000000455,0.1183333333333394,0.22079078655175932,-0.10748673229392613,0,0,0
2009-01-02 10:30:00,998.84,0.3100000000000591,0.14833333333333107,0.23557208312282887,-0.09908677707552091,0,0,0
2009-01-02 10:40:00,998.87,0.2799999999999727,0.14000000000000531,0.25168937140890246,-0.07437257396960296,0,0,0
2009-01-02 10:50:00,998.92,0.33999999999991815,0.13999999999998636,0.2692227200917279,-0.03330325645845974,0,0,0
2009-01-02 11:00:00,998.98,0.3300000000000409,0.14666666666666592,0.287852889011131,0.015964888901651823,0,0,0
2009-01-02 11:10:00,998.88,0.10000000000002274,0.11166666666665985,0.3002136805111718,-0.0662517313448844,0,0,0
2009-01-02 11:20:00,998.79,-0.04000000000007731,0.09666666666665454,0.3071709104909047,-0.14022790384332234,0,0,0
2009-01-02 11:30:00,998.88,0.03999999999996362,0.125,0.3150251942523923,-0.06558714610259904,0,0,0
2009-01-02 11:40:00,998.88,0.009999999999990905,0.14333333333333562,0.3178722664463012,-0.06543378592919724,0,0,0
2009-01-02 11:50:00,998.94,0.020000000000095497,0.16833333333335077,0.3174811580429171,-0.015506440084696614,0,0,0
2009-01-02 12:00:00,998.91,-0.07000000000005002,0.15166666666666137,0.31658131681570584,-0.040416974302081424,0,0,0
2009-01-02 12:10:00,998.85,-0.029999999999972715,0.12333333333333485,0.3159871154666533,-0.09033214899012329,0,0,0
2009-01-02 12:20:00,998.82,0.030000000000086402,0.1116666666666788,0.3145619276824864,-0.11518486304132274,0,0,0
2009-01-02 12:30:00,998.78,-0.10000000000002274,0.09499999999998938,0.31296875953134745,-0.14840880079546914,0,0,0
2009-01-02 12:40:00,998.64,-0.2400000000000091,0.06999999999999318,0.30874387083138444,-0.2655221648517797,0,0,0
2009-01-02 12:50:00,998.61,-0.3300000000000409,0.06999999999999318,0.30281365740221156,-0.2900985454779438,0,0,0
2009-01-02 13:00:00,998.59,-0.31999999999993634,0.07000000000001212,0.2954817159193755,-0.3062379342397557,0,0,0
2009-01-02 13:10:00,998.58,-0.2699999999999818,0.06499999999999773,0.2882651997641445,-0.3139289440357996,0,0,0
2009-01-02 13:20:00,998.62,-0.20000000000004547,0.06999999999999318,0.2808739196301812,-0.27933101778036323,0,0,0
2009-01-02 13:30:00,998.6,-0.17999999999994998,0.06333333333333258,0.27357422601762554,-0.2956149215806976,0,0,0
2009-01-02 13:40:00,998.67,0.029999999999972715,0.08333333333333333,0.26354120788271584,-0.2354503591949298,0,0,0
2009-01-02 13:50:00,998.7,0.09000000000003183,0.08666666666668259,0.2530273841725381,-0.20936618053180192,0,0,0
2009-01-02 14:00:00,998.73,0.13999999999998636,0.09166666666667804,0.24141826313712342,-0.18329358540130383,0,0,0
2009-01-02 14:10:00,998.73,0.14999999999997726,0.1033333333333341,0.2235988116467272,-0.18288122816816538,0,0,0
2009-01-02 14:20:00,998.75,0.12999999999999545,0.10833333333332955,0.20208830381324885,-0.16533434227450833,0,0,0
2009-01-02 14:30:00,998.7,0.10000000000002274,0.09166666666667804,0.18046566748641696,-0.2079015035881272,0,0,0
2009-01-02 14:40:00,998.75,0.08000000000004093,0.07666666666667273,0.16666738094630348,-0.16441175889715884,0,0,0
2009-01-02 14:50:00,998.71,0.009999999999990905,0.061666666666667425,0.15423132491749975,-0.1985429789074117,0,0,0
2009-01-02 15:00:00,998.87,0.13999999999998636,0.08666666666666363,0.1426083547891861,-0.05983247985594798,0,0,0
2009-01-02 15:10:00,999.05,0.31999999999993634,0.1099999999999947,0.13960147358514455,0.09620070460527436,0,0,0
2009-01-02 15:20:00,999.14,0.38999999999998636,0.113333333333325,0.14491267211080758,0.17410661872347216,0,0,0
2009-01-02 15:30:00,999.25,0.5499999999999545,0.12000000000000455,0.15969514607899807,0.26937776520482265,0,0,0
2009-01-02 15:40:00,999.32,0.57000000000005,0.1216666666666697,0.17871565603769465,0.3297447467208903,0,0,0
2009-01-02 15:50:00,999.46,0.75,0.14666666666666592,0.20455507272255602,0.45110860478373277,0,0,0
2009-01-02 16:00:00,999.59,0.7200000000000273,0.15666666666667575,0.23756085268614552,0.5635003534431376,0,0,0
2009-01-02 16:10:00,999.62,0.57000000000005,0.14000000000000531,0.26856748139406805,0.5881860957139606,0,0,0
