timestamp,voc_raw,voc_baseline_mean,voc_baseline_std,voc_zscore,voc_ddt_10min,voc_spike,voc_persistent_spike
2004-03-11 14:10:00,26196.833333333332,26442.170765027324,157.737448312521,1.55535310583038,1.6833333333332121,0,0
2004-03-11 14:20:00,26213.666666666668,26440.31300813008,158.435047262236,1.4305315897545334,1.6833333333335758,0,0
2004-03-11 14:30:00,26230.5,26438.620967741936,158.91065953535545,1.3096727874693563,1.6833333333332121,0,0
2004-03-11 14:40:00,26247.333333333332,26437.090666666667,159.1906888138202,1.19201275875658,1.6833333333332121,0,0
2004-03-11 14:50:00,26264.166666666668,26435.718253968254,159.29929408267537,1.0769136625027267,1.6833333333335758,0,0
2004-03-11 15:00:00,26281.0,26434.5,159.25875892009688,0.9638402313129516,1.6833333333332121,0,0
2004-03-11 15:10:00,26284.5,26433.328125,159.18361130277634,0.934946272716317,0.35,0,0
2004-03-11 15:20:00,26288.0,26432.201550387595,159.07602222922378,0.9064945644247429,0.35,0,0
2004-03-11 15:30:00,26291.5,26431.11923076923,158.93804045592495,0.8784506810973054,0.35,0,0
2004-03-11 15:40:00,26295.0,26430.080152671755,158.77160173527204,0.8507828247912887,0.35,0,0
2004-03-11 15:50:00,26298.5,26429.083333333332,158.5785371975416,0.8234615782033771,0.35,0,0
2004-03-11 16:00:00,26302.0,26428.127819548874,158.3605809718187,0.7964596869902841,0.35,0,0
2004-03-11 16:10:00,26284.0,26427.05223880597,158.2546611274093,0.9039369638968298,-1.8,0,0
2004-03-11 16:20:00,26266.0,26425.859259259258,158.27119213493165,1.010033829232412,-1.8,0,0
2004-03-11 16:30:00,26248.0,26424.551470588234,158.41975486135564,1.1144536211932237,-1.8,0,0
2004-03-11 16:40:00,26230.0,26423.131386861314,158.70905039071434,1.216889554621923,-1.8,0,0
2004-03-11 16:50:00,26212.0,26421.601449275364,159.14685795997804,1.3170316438860665,-1.8,0,0
2004-03-11 17:00:00,26194.0,26419.96402877698,159.73999955164498,1.4145738574974163,-1.8,0,0
2004-03-11 17:10:00,26144.166666666668,26417.994047619046,160.8620790537782,1.7022494105561368,-4.983333333333212,0,0
2004-03-11 17:20:00,26094.333333333332,26415.698581560282,162.58760021602401,1.9765667604626507,-4.983333333333576,0,0
2004-03-11 17:30:00,26044.5,26413.084507042255,164.9775383456225,2.234149621240758,-4.983333333333212,1,0
2004-03-11 17:40:00,25994.666666666668,26410.158508158507,168.07797338263293,2.472018377291742,-4.983333333333212,1,0
2004-03-11 17:50:00,25944.833333333332,26406.927083333332,171.91950027861617,2.687849525872703,-4.983333333333576,1,1
2004-03-11 18:00:00,25895.0,26403.396551724138,176.5175264408742,2.8801477059802387,-4.983333333333212,1,1
2004-03-11 18:10:00,25866.833333333332,26399.721461187215,181.4262102723557,2.9372168669383454,-2.816666666666788,1,1
2004-03-11 18:20:00,25838.666666666668,26395.904761904763,186.63171965757607,2.9857630486110778,-2.816666666666424,1,1
2004-03-11 18:30:00,25810.5,26391.949324324323,192.11970873992314,3.026494913569485,-2.816666666666788,1,1
2004-03-11 18:40:00,25782.333333333332,26387.857941834453,197.87562483500466,3.060127319602401,-2.816666666666788,1,1
2004-03-11 18:50:00,25754.166666666668,26383.633333333335,203.88495974041842,3.0873619338117315,-2.816666666666424,1,1
2004-03-11 19:00:00,25726.0,26379.278145695363,210.1334485351617,3.1088727051332694,-2.816666666666788,1,1
2004-03-11 19:10:00,25740.0,26375.072368421053,215.7598280750692,2.9434226526018104,1.4,1,1
2004-03-11 19:20:00,25754.0,26371.013071895424,220.83286703808116,2.794027344647919,1.4,1,1
2004-03-11 19:30:00,25768.0,26367.097402597403,225.40988301303219,2.6578133661732672,1.4,1,1
2004-03-11 19:40:00,25782.0,26363.322580645163,229.53936767404528,2.5325615557942185,1.4,1,1
2004-03-11 19:50:00,25796.0,26359.6858974359,233.26287566143475,2.4165263907554833,1.4,1,1
2004-03-11 20:00:00,25810.0,26356.184713375795,236.61641649301345,2.3083128345983086,1.4,1,1
2004-03-11 20:10:00,25864.666666666668,26353.073839662447,239.08109907915613,2.0428514543143534,5.466666666666788,1,1
2004-03-11 20:20:00,25919.333333333332,26350.345911949684,240.79288605728877,1.7899722200423902,5.466666666666424,0,0
2004-03-11 20:30:00,25974.0,26347.99375,241.8714096099165,1.5462503363126625,5.466666666666788,0,0
2004-03-11 20:40:00,26028.666666666668,26346.010351966877,242.42420542981785,1.309042896226128,5.466666666666788,0,0
2004-03-11 20:50:00,26083.333333333332,26344.38888888889,242.54976508713375,1.0762968761708747,5.466666666666424,0,0
2004-03-11 21:00:00,26138.0,26343.122699386502,242.3397727195789,0.8464260580842904,5.466666666666788,0,0
2004-03-11 21:10:00,26192.5,26342.204268292684,241.88138428749184,0.6189160365306767,5.45,0,0
2004-03-11 21:20:00,26247.0,26341.627272727274,241.25668678750677,0.39222652683775133,5.45,0,0
2004-03-11 21:30:00,26301.5,26341.385542168675,240.54465824718199,0.16581345972719674,5.45,0,0
2004-03-11 21:40:00,26356.0,26341.473053892216,239.82169812876054,-0.06057394372802202,5.45,0,0
2004-03-11 21:50:00,26410.5,26341.883928571428,239.16189168032696,-0.28690219273472367,5.45,0,0
2004-03-11 22:00:00,26465.0,26342.612426035503,238.63703285360464,-0.5128607743238115,5.45,0,0
2004-03-11 22:10:00,26485.0,26343.45,238.18044699078794,-0.5942973119501143,2.0,0,0
2004-03-11 22:20:00,26505.0,26344.394736842107,237.80000446270697,-0.6753795604225928,2.0,0,0
2004-03-11 22:30:00,26525.0,26345.44476744186,237.50323827704702,-0.7560117205335897,2.0,0,0
2004-03-11 22:40:00,26545.0,26346.598265895955,237.2973294991224,-0.8360891953008256,2.0,0,0
2004-03-11 22:50:00,26565.0,26347.853448275862,237.18909151932135,-0.9154997365928579,2.0,0,0
2004-03-11 23:00:00,26585.0,26349.20857142857,237.1849536899164,-0.9941247280194921,2.0,0,0
2004-03-11 23:10:00,26555.666666666668,26350.38162878788,237.01776847919234,-0.8661166558518721,-2.933333333333212,0,0
2004-03-11 23:20:00,26526.333333333332,26351.37570621469,236.71320683806377,-0.7391122308575641,-2.933333333333576,0,0
2004-03-11 23:30:00,26497.0,26352.19382022472,236.2958064400009,-0.6128173891195684,-2.933333333333212,0,0
2004-03-11 23:40:00,26467.666666666668,26352.838919925514,235.7891343684393,-0.48699337465963405,-2.933333333333212,0,0
2004-03-11 23:50:00,26438.333333333332,26353.31388888889,235.21591786763045,-0.3614527658405964,-2.933333333333576,0,0
2004-03-12 00:00:00,26409.0,26353.621546961327,234.5981472642444,-0.23605665026944816,-2.933333333333212,0,0
2004-03-12 00:10:00,26405.0,26353.903846153848,233.98018482598687,-0.21837812319780406,-0.4,0,0
2004-03-12 00:20:00,26401.0,26354.16120218579,233.36246737375495,-0.20071264304246111,-0.4,0,0
2004-03-12 00:30:00,26397.0,26354.394021739132,232.745418782122,-0.18305828875495173,-0.4,0,0
2004-03-12 00:40:00,26393.0,26354.6027027027,232.12945049289675,-0.16541329439394192,-0.4,0,0
2004-03-12 00:50:00,26389.0,26354.787634408603,231.51496200040646,-0.14777604500377997,-0.4,0,0
2004-03-12 01:00:00,26385.0,26354.949197860962,230.9023413100691,-0.13014507275410778,-0.4,0,0
2004-03-12 01:10:00,26403.5,26355.207446808512,230.31134947774376,-0.2096837741227814,1.85,0,0
2004-03-12 01:20:00,26422.0,26355.560846560846,229.74937837371735,-0.2891809920020823,1.85,0,0
2004-03-12 01:30:00,26440.5,26356.007894736842,229.22361183581822,-0.36860122837203346,1.85,0,0
2004-03-12 01:40:00,26459.0,26356.547120418847,228.7410231303454,-0.4478990158003812,1.85,0,0
2004-03-12 01:50:00,26477.5,26357.177083333332,228.30837026445172,-0.5270192941252106,1.85,0,0
2004-03-12 02:00:00,26496.0,26357.896373056996,227.93218937992714,-0.6058978624862384,1.85,0,0
2004-03-12 02:10:00,26520.0,26358.731958762888,227.63863351978495,-0.7084388007216564,2.4,0,0
2004-03-12 02:20:00,26544.0,26359.682051282052,227.43847346538706,-0.8104079538486278,2.4,0,0
2004-03-12 02:30:00,26568.0,26360.744897959183,227.34202455261544,-0.9116444772453685,2.4,0,0
2004-03-12 02:40:00,26592.0,26361.91878172589,227.3591142649107,-1.01197270233053,2.4,0,0
2004-03-12 02:50:00,26616.0,26363.20202020202,227.4990480171073,-1.1112045561956132,2.4,0,0
2004-03-12 03:00:00,26640.0,26364.59296482412,227.77057425337233,-1.2091422909632425,2.4,0,0
2004-03-12 03:10:00,26651.333333333332,26366.026666666665,228.10049104400704,-1.2507937361731931,1.133333333333212,0,0
2004-03-12 03:20:00,26662.666666666668,26367.50248756219,228.48954539517186,-1.2918060531049116,1.1333333333335758,0,0
2004-03-12 03:30:00,26674.0,26369.019801980197,228.9383907979738,-1.3321496478796433,1.133333333333212,0,0
2004-03-12 03:40:00,26685.333333333332,26370.577996715925,229.44758795652956,-1.371796226096059,1.133333333333212,0,0
2004-03-12 03:50:00,26696.666666666668,26372.176470588234,230.0176057890408,-1.410718947163196,1.1333333333335758,0,0
2004-03-12 04:00:00,26708.0,26373.81463414634,230.64882270330722,-1.4488925652772293,1.133333333333212,0,0
2004-03-12 04:10:00,26708.833333333332,26375.440938511325,231.26654548034034,-1.4415936930607836,0.08333333333321206,0,0
2004-03-12 04:20:00,26709.666666666668,26377.055555555555,231.87114849367447,-1.4344652702046785,0.08333333333357587,0,0
2004-03-12 04:30:00,26710.5,26378.658653846152,232.46299306633964,-1.4275018158767567,0.08333333333321206,0,0
2004-03-12 04:40:00,26711.333333333332,26380.25039872408,233.04242804778374,-1.4206980933131461,0.08333333333321206,0,0
2004-03-12 04:50:00,26712.166666666668,26381.83095238095,233.60979035919493,-1.414049095989292,0.08333333333357587,0,0
2004-03-12 05:00:00,26713.0,26383.40047393365,234.1654055093117,-1.4075500347368541,0.08333333333321206,0,0
2004-03-12 05:10:00,26701.333333333332,26384.900157232703,234.62813477319227,-1.3486582717705897,-1.166666666666788,0,0
2004-03-12 05:20:00,26689.666666666668,26386.330985915494,235.00374204103545,-1.2907695716923382,-1.166666666666424,0,0
2004-03-12 05:30:00,26678.0,26387.693925233645,235.29769523488923,-1.2337820531678847,-1.166666666666788,0,0
2004-03-12 05:40:00,26666.333333333332,26388.989922480618,235.5151933744876,-1.177603048454346,-1.166666666666788,0,0
2004-03-12 05:50:00,26654.666666666668,26390.21990740741,235.661190620438,-1.1221481035587053,-1.166666666666424,0,0
2004-03-12 06:00:00,26643.0,26391.38479262673,235.74041769748246,-1.0673401225105958,-1.166666666666788,0,0
2004-03-12 06:10:00,26616.5,26392.41743119266,235.69027959913436,-0.9507501464961184,-2.65,0,0
2004-03-12 06:20:00,26590.0,26393.319634703195,235.52781469169147,-0.835062154842303,-2.65,0,0
2004-03-12 06:30:00,26563.5,26394.09318181818,235.26940100487008,-0.7200546128744428,-2.65,0,0
2004-03-12 06:40:00,26537.0,26394.739819004524,234.9308436887982,-0.6055406695698947,-2.65,0,0
2004-03-12 06:50:00,26510.5,26395.26126126126,234.52744773562912,-0.49136567749322035,-2.65,0,0
2004-03-12 07:00:00,26484.0,26395.65919282511,234.0740777356899,-0.3774053395918353,-2.65,0,0
2004-03-12 07:10:00,26399.666666666668,26395.677083333336,233.54881175990636,-0.017082438939364276,-8.433333333333213,0,0
2004-03-12 07:20:00,26315.333333333332,26395.32,233.088464348413,0.34316012397741835,-8.433333333333575,0,0
2004-03-12 07:30:00,26231.0,26394.59292035398,232.8266270017536,0.7026383612477075,-8.433333333333213,0,0
2004-03-12 07:40:00,26146.666666666668,26393.50073421439,232.89302350583296,1.05986028594661,-8.433333333333213,0,0
2004-03-12 07:50:00,26062.333333333332,26392.048245614034,233.4121638640297,1.412586668191746,-8.433333333333575,0,0
2004-03-12 08:00:00,25978.0,26390.24017467249,234.50141586285707,1.7579432149596752,-8.433333333333213,0,0
2004-03-12 08:10:00,25958.5,26388.36304347826,235.71425921133562,1.8236615938842908,-1.95,0,0
2004-03-12 08:20:00,25939.0,26386.41774891775,237.05228324735648,1.887422221381689,-1.95,0,0
2004-03-12 08:30:00,25919.5,26384.405172413793,238.51672801931494,1.9491512160396336,-1.95,0,0
2004-03-12 08:40:00,25900.0,26382.32618025751,240.10849129568726,2.0087843443019033,-1.95,1,0
2004-03-12 08:50:00,25880.5,26380.181623931625,241.8281378362133,2.0662675002847872,-1.95,1,0
2004-03-12 09:00:00,25861.0,26377.97234042553,243.67591077666492,2.1215570166793882,-1.95,1,1
2004-03-12 09:10:00,25900.166666666668,26375.947740112995,245.13800783183373,1.9408702702350669,3.9166666666667878,0,0
2004-03-12 09:20:00,25939.333333333332,26374.105485232067,246.25671171159016,1.76552406272039,3.916666666666424,0,0
2004-03-12 09:30:00,25978.5,26372.443277310926,247.07098507003138,1.5944538190302273,3.9166666666667878,0,0
2004-03-12 09:40:00,26017.666666666668,26370.958856345886,247.6170870641935,1.4267682107126163,3.9166666666667878,0,0
2004-03-12 09:50:00,26056.833333333332,26369.65,247.92906672926108,1.2617184000718529,3.916666666666424,0,0
2004-03-12 10:00:00,26096.0,26368.514522821577,248.0391609542992,1.0986753892991596,3.9166666666667878,0,0
2004-03-12 10:10:00,26109.5,26367.44421487603,248.0833866787851,1.039748035084132,1.35,0,0
2004-03-12 10:20:00,26123.0,26366.438271604937,248.06641058762997,0.981343141326256,1.35,0,0
2004-03-12 10:30:00,26136.5,26365.495901639344,247.99272676835176,0.9233976483909138,1.35,0,0
2004-03-12 10:40:00,26150.0,26364.616326530613,247.866670958523,0.8658539078078483,1.35,0,0
2004-03-12 10:50:00,26163.5,26363.798780487807,247.69243336241053,0.808659259227676,1.35,0,0
2004-03-12 11:00:00,26177.0,26363.042510121457,247.47407019079688,0.751765666707048,1.35,0,0
2004-03-12 11:10:00,26185.5,26362.326612903227,247.22978897301763,0.7152318210622024,0.85,0,0
2004-03-12 11:20:00,26194.0,26361.650602409638,246.96132722013985,0.6788536635185052,0.85,0,0
2004-03-12 11:30:00,26202.5,26361.014,246.67037408932848,0.6426146631617008,0.85,0,0
2004-03-12 11:40:00,26211.0,26360.416334661353,246.35857307523793,0.6064994296310605,0.85,0,0
2004-03-12 11:50:00,26219.5,26359.85714285714,246.0275245025965,0.570493657449154,0.85,0,0
2004-03-12 12:00:00,26228.0,26359.335968379448,245.6787878347885,0.534584076233652,0.85,0,0
2004-03-12 12:10:00,26223.0,26358.799212598424,245.3419582484812,0.5535099377798925,-0.5,0,0
2004-03-12 12:20:00,26218.0,26358.24705882353,245.017224400019,0.5723967308606999,-0.5,0,0
2004-03-12 12:30:00,26213.0,26357.6796875,244.7047690847071,0.5912417949593611,-0.5,0,0
