mfcc_01,mfcc_02,mfcc_03,mfcc_04,mfcc_05,mfcc_06,mfcc_07,mfcc_08,mfcc_09,mfcc_10,mfcc_11,mfcc_12,mfcc_13,us8k_class,sc_class
-276.3445710078625,74.98814838948782,-0.8409745764398693,9.388858258083488,-4.816211044433495,7.579152833332108,-6.310692377447843,9.011031301218416,-1.3856536889882218,7.012194322328231,-2.309011358499801,0.6081147766585939,-1.4477176337609992,air_conditioner,0
-242.72509626186334,82.64860037680566,-20.843880722333665,20.723918253022994,-3.6306300191665692,22.587370187669602,2.5073784451266805,1.5870265977647198,-3.8621500846475283,-1.3903260055110094,-3.181414027926973,2.631210007180681,1.4117072417764671,air_conditioner,0
-271.87251513230825,70.18780339898305,-31.47289029738655,18.69867263564074,-11.374486471157379,7.352802863169631,-8.507443112670353,4.622949782989772,-8.273185174069894,-1.4011357361729715,2.258494224056596,-0.574845162548062,-3.1935711569092793,air_conditioner,0
-194.8925941503606,123.5760075386061,-21.715666288253416,17.054008345695756,-2.9506666943569426,18.643488222027962,-8.94742831371295,4.018888616231561,-0.6679872718147681,4.304298223399856,-2.7523121424601986,1.7323540709679177,-3.7497916167399636,air_conditioner,0
-257.14521231923993,76.00418764986567,-7.67830110373744,15.557382249447873,-2.170768864729166,15.063579089099143,-4.378282689326136,6.407025633596814,-2.840533957266398,3.0002531792742424,-3.443116067085695,2.632988523346616,-1.1945731968269788,air_conditioner,0
-187.20495073208215,103.60032353712865,-6.141534474434992,13.895542322441859,-11.674468831900509,15.955714765444325,-3.949003099411446,6.920573613566443,-8.233757960922578,5.782315444674542,-1.091159323571274,-0.22086136882895602,-1.943049614899898,air_conditioner,0
-242.0884838693044,80.78700197534366,-12.92171185803555,19.172093855472312,-6.511864269241312,10.762812560512343,0.8859678919726282,-5.26663376372519,-3.7105507935290527,3.529537264117341,-1.4080120206258009,1.2561708373574203,-4.513443564957165,air_conditioner,0
-240.1601354885767,105.91025321246278,-25.33861404916138,26.910624109585505,-6.971151338737363,9.693378270855764,-9.211594042815797,3.6621753105764934,0.9001337840968757,4.747965725963121,1.4646232108198882,4.354823777955387,-0.1218266421408476,air_conditioner,0
-197.68196421496623,86.58489738107448,-1.7201182320294102,17.627432371722332,-4.600725104844771,6.512880883498616,-1.0416642616205878,0.28678550754053767,-0.6529489727470161,2.4280468274845215,0.34249418693463873,3.5017379774625197,2.641292315293603,air_conditioner,0
-228.07675926584065,56.41939616520139,-10.669531728982008,10.623942459241473,-8.109679054197649,17.55614216638361,-2.449864756409216,2.2042782856850147,-6.041152099321197,3.0983462786287825,-4.4331202987622556,0.6577194452068378,-0.37598105689751227,air_conditioner,0
-215.34063891679912,89.1314220833666,-32.912895085981,22.434933832242077,-4.567798560604532,12.069451426863466,1.464838726604829,-3.2529531072189712,-4.7733102755733166,4.7727189683800635,-5.163188798907885,4.951898096107017,-0.2632867745986832,air_conditioner,0
-224.6024804246979,71.43584507717308,-1.8623631003378947,28.54777244791231,-3.60273187917699,11.17200446349348,-3.9186270428730965,1.5466189410424733,-3.442586040721059,2.5424324026429237,-1.2332122712930098,3.9996484938205894,-3.1170721639568186,air_conditioner,0
-253.75027090958733,102.2218332148846,-17.43588228812564,13.421999861677438,-3.7861628490128387,14.2219259524266,-4.954295777757363,10.315842361747958,-0.4296180523004196,5.525460200670185,-0.8917669973518134,6.65530620069217,-1.4103233777320883,air_conditioner,0
-310.1056687619954,104.06381542275712,-14.576994309568256,20.863043554744266,2.8573041091631612,1.988702294705373,-10.006588856424557,-1.4051117484754148,-5.382408870076271,4.31890981805098,-0.951624314374458,2.5525483586571074,-3.825531767784733,air_conditioner,0
-319.3031030989793,80.81530378085573,-14.717760336383357,23.675086173732893,-0.7882782426723791,10.69120716029341,-1.9594676584965849,5.916845496460274,-1.4098058831956,0.8859802113903528,-2.3592228276629172,2.3935521933139143,0.6410569508348376,air_conditioner,0
-261.81223516673714,87.81750883598168,-12.65838791915379,19.059662661374958,-0.022885747855561966,0.03469814472922117,-10.185889312299043,-0.928741589771283,-10.000848359544914,0.9652066795344698,-0.5011322005445191,1.4302318672348506,-0.6044198361162958,air_conditioner,0
-217.32347509867623,99.91529198401537,-10.691379347261396,30.82868711655518,-4.447240049395345,5.813008880862689,-7.377601408794941,-0.9221460502600651,-5.6644015612009575,1.9259499357767125,-0.3928299612427968,5.441539662331968,-3.76436303075408,air_conditioner,0
-238.21517595220243,64.39184091263698,-5.253029115367981,18.951306794498187,-15.985434955085182,14.641484957842422,-7.4200028512349245,2.8643990465057816,-6.20925723386907,1.0371501699373336,-1.1442191186101656,1.621511318127189,-0.3426759954350379,air_conditioner,0
-239.1423443821347,99.8099248329225,-13.427861508643794,8.185137465234146,1.4033344994318977,8.342559139513726,-0.5416302216904922,6.5335084527298815,-3.3934125906100348,4.046327682138886,1.902025120252599,6.153961058107506,-0.8612377297344426,air_conditioner,0
-245.19428220048775,96.14360236199579,-18.456610327673474,22.66456298094604,-5.155177087723138,11.569541057287768,-8.333475223797624,-1.3582699732358758,-9.218950307973875,-0.3521523389688235,-2.917350569878666,1.4136168267024765,2.8744623248590337,air_conditioner,0
-216.82019890278104,65.56863325487559,-6.52291547549043,16.7433741091974,-6.706183028240571,10.92662824707691,-2.523315532098427,3.6429660644639386,0.19155459820307552,-0.4258146784272121,-1.9873218752754631,7.195347453191665,-0.5538405147494498,air_conditioner,0
-207.00356480181483,81.37280267259813,-4.192229046702033,19.545734444858468,-6.022445486985227,6.102588016372902,-3.278794564169787,1.5938512432569283,-1.0032442910597126,6.25586101333773,-1.2669371855255402,1.4275025328886164,-0.09206884138260785,air_conditioner,0
-259.26019166639236,94.03320688197724,-28.314060842151235,17.31514105505083,-16.944871970743986,2.524695848863975,0.45544891925563746,8.580739927886743,-5.158440699854371,-1.5075103681226913,-7.929057675683302,0.9130089841347309,3.840830024494805,air_conditioner,0
-236.95347185609057,71.60641570925766,-5.349197904996937,7.512333176044457,-6.783940176185812,10.497387365078692,-5.344402607284194,8.163224486760322,-1.966064321291843,5.004978054323991,-3.376744564461519,3.795630816821096,2.257873895247983,air_conditioner,0
-279.1044855895424,66.68456516428161,3.3578433632023277,18.46924810643952,3.4229283523993423,7.787321440539081,0.8201823050828452,5.525943267221809,-2.2253135300319142,7.694154065009713,-2.7235409548883425,0.11775580815008335,-1.8971284160567086,air_conditioner,0
-236.42998148070583,56.51361391729229,-3.6252909734887853,15.689829459058053,1.8868759644013808,-1.9713015245023584,-8.146263100416675,-1.745872604936408,-5.478688399091858,3.7429977033268296,-2.35845325089951,1.4932448621039702,-1.3183697427601215,air_conditioner,0
-243.89835278140168,64.87195937085339,-2.931503591009492,25.301327763083872,-2.689772374063394,12.782667213756316,-3.8143279967653623,13.14029321092427,-3.26128251315753,2.0787503449962697,-3.5070551607147555,-0.06452534115567365,-3.4889435752021507,air_conditioner,0
-276.66391939692755,78.93979427521893,-6.657048715022855,20.409136468417294,-9.593211664578277,14.500922820099817,-2.04234931079621,4.361406770311932,-4.958748433994137,4.645283762489399,-1.624052825027791,-0.8962545188300952,-1.1359605119688099,air_conditioner,0
-242.13892563776858,66.50457820268369,-8.10156607162557,8.361420117937687,3.0171166000730256,16.239749925297158,-6.010069337211859,6.453817351356292,-10.229765897399625,-0.4690429807959986,-2.5875578403042594,-0.14426604285371836,0.4287929652613176,air_conditioner,0
-190.08110407756018,62.35077920856047,-18.374634040851927,21.883586946479443,4.666696890997725,3.888128437300484,-4.003855510772232,12.285195403252434,-7.955277444537802,-0.8432076205374961,-2.8472132129216767,0.958823174289178,0.6252025755072892,air_conditioner,0
-242.75020840537485,53.37556910536807,-4.845895970991892,15.379688901154797,2.6466833016474345,6.862062317815401,-7.546461132408943,7.164526443218126,-0.7112205529891904,4.344298091808611,-5.3711946347696164,3.076068879856502,-3.068616103348798,air_conditioner,0
-242.94171665235208,58.643983469014096,-5.536778524569364,13.547208765541018,-12.69580790156313,13.569100682411998,-4.033421913292995,2.5440927944284115,1.353536547063193,1.6780427352907727,-1.9357846520581308,2.5378268953572016,-2.239331868257227,air_conditioner,0
-235.86591119800212,71.99821479252913,-14.116383222162092,30.90114111842673,-11.243516315074599,-2.0639016546474505,1.4437479800475774,15.197311810428012,-4.215807796347995,-2.810514121860556,-2.6209679523918874,1.4275541003186616,-1.379847682044514,air_conditioner,0
-283.40164125765546,88.69341713714716,-4.754926247139139,8.044755041445548,-0.8048196098306732,20.263424909729455,-4.312158670251761,3.650699351725976,-3.4260096432225637,4.845770300905684,-5.461343211014436,2.3287814059546044,-1.7809278989256203,air_conditioner,0
-194.56524961131862,77.38740899292563,6.678876111195198,11.170074417743942,-1.4764449991832467,11.597001318956144,-8.476188991459129,5.709584458547762,0.6375565104948011,2.028624887140198,-5.383925298339527,1.9648743470451082,-2.8048461895850254,air_conditioner,0
-260.2702281599165,78.77618345472318,-27.056522160155172,7.074733285434576,-2.1075989868468485,7.386406519151598,-15.258977367282268,8.13937614643254,-2.1828907341772803,0.8583755278905483,-4.633660422116483,3.6716157926286743,-0.3012987548791408,air_conditioner,0
-178.5219315194778,86.30282898087405,-6.122968587379852,18.66457655913148,-0.0993447967952541,13.125426006240769,0.006900034260779897,2.914708325450861,-4.3062224188318865,1.5626904872640597,-0.41839655764202166,4.996748880593464,-1.9176809862986013,air_conditioner,0
-262.7432118337927,84.71115835804699,-12.457615000129014,27.61642922511912,-18.510663743714282,5.866474765415527,-8.129665335845782,-4.2814240495445794,-5.890915333106412,0.25453165246222165,-2.402209309037661,4.225931783320528,-1.4901213023814046,air_conditioner,0
-280.9244116081346,79.14568188179706,0.49173621441349447,12.192329471080761,-10.46344930352869,12.792744796371117,-5.886144462923202,7.589938762837898,-3.0409403753858903,5.104990944268701,-4.070156228081282,1.975830698423465,-1.4213800287263136,air_conditioner,0
-286.47672772312393,56.54783078196967,-3.142509647253382,17.192380942256175,-11.133681689883977,9.519105315383339,-0.4879245706027895,-4.122951381487692,-7.489916069709979,0.23134067431419725,0.9223577334406579,2.565173965838593,0.5346344809224537,air_conditioner,0
-284.20482757378693,63.20696187094211,-5.521862832772896,20.466194647483572,-1.7075670868152404,9.06164504535774,-3.8874250941814923,5.632476339620437,-0.666697832745224,5.421024845833411,-5.239743988783539,-2.494537110681711,1.0034907953030143,air_conditioner,0
-214.3682472021419,64.69065470729994,-28.598354065456284,20.792278568057608,0.585029358103176,18.987972612171575,-2.934809711594196,3.51313321365722,-5.679391864754588,3.034353875011963,-2.5985294077705126,-0.030135811457632222,3.0975113017265734,air_conditioner,0
-196.44494793783608,97.04073025333142,-19.208503978091276,26.84015459437823,-1.162241543012589,12.212728121020264,-0.0013389318248915316,7.5414845714451095,-0.7799572910869936,4.910718850116631,-1.3184171839957881,-1.567222259428367,-0.8327578451788855,air_conditioner,0
-266.68575876547374,60.80238563539969,6.8181661930082385,33.831962727085624,3.155323601773672,11.276067084279372,0.402500483810627,5.048212722407302,-2.3916081693066618,-0.28041411138594885,-1.20601739100232,2.120771856848834,-3.605304233668929,air_conditioner,0
-251.5359133544979,78.80405654214788,7.975611666446401,27.153706628107276,-4.931327365451204,11.243936549005415,-4.823150487583208,4.188344060817809,-6.24728159216486,2.5468443671792125,-3.492196513305027,-0.5006310778462928,0.022443629095069362,air_conditioner,0
-238.26206020200294,53.19938732947883,-11.226846374951272,27.965611087199388,1.355342433377925,15.129184214426193,-4.844347172394161,1.6198186881233956,-6.251096482074182,4.033814714251072,-1.241439931269674,4.574662223210131,1.1999593006841671,air_conditioner,0
-253.96685969593517,61.33691181708696,-13.191065970108978,21.737849558484196,-6.212499472336424,7.110529459611721,-3.9884607401204044,2.984169034357558,-4.884198251176122,3.9343585029103187,-2.8039851602584096,2.488208777956704,-0.4535919542957546,air_conditioner,0
-284.18287003274725,72.78138314201881,4.377769399164624,10.703363898125703,-17.699926693823187,0.6907742337874421,-4.883560213693324,5.123669112130796,-3.352832566275363,6.642569486785504,-7.345668866205876,2.7918677488616472,2.1228764036071466,air_conditioner,0
-283.8334229467514,74.30290232315157,-17.52891917228621,12.84523163137977,-6.957572030138239,17.13742641842252,2.3495467019500813,3.656243099839409,2.7151806421934106,3.1067294309538744,1.507382053402162,1.8134027006930165,-0.7378843479077114,air_conditioner,0
-239.03576582071497,127.68280519051302,-1.4871442515521096,14.341883760388292,0.8139872216551476,8.190837314578292,-6.959000731604837,8.634405439568445,-2.9067432366865416,3.8357277435354185,-1.972029556269415,2.6731662532108693,-0.15006820512770158,air_conditioner,0
-308.10900798116245,89.998590029143,-19.820194198303007,8.46160691552471,-5.3504674631520945,10.41990501657227,-7.7740246582891235,8.324127430671897,-7.02652549911272,1.779168753682323,-3.1697482698660013,1.9068254593213212,-0.44227143070552244,air_conditioner,0
-280.23678848870634,90.86424016184343,-9.369976316653002,4.864429973504716,-16.751548642382186,9.938403535353444,-5.883869271145416,4.586319545701466,-3.083947369590654,3.676679518530542,-0.10470078030340058,-0.2222098018351164,-3.3439431858015896,air_conditioner,0
-282.79971573662147,84.3337500075306,2.4494737864644556,16.549284494083917,-20.010199064957927,1.4800356869481224,-8.332146891184046,2.769084450019141,-4.2251658817641795,3.115743368942751,-2.623492661644894,4.098679221086814,-2.3520346113627375,air_conditioner,0
-275.8695387842663,87.18313307780693,-25.356420699261193,23.11753364256002,-4.384680897642399,9.262787550409163,1.3531044285970495,2.5111702188211282,3.1808945115722356,2.3237056523157023,-4.554032889940457,2.1398391619896504,-3.1524904006375363,air_conditioner,0
-272.552675434405,85.95549950023236,-4.444179113498752,15.022658397965934,0.9244308702784041,15.78753879010567,0.7452070262531638,7.117653628502889,1.0902861362570961,-2.6423952839221734,-2.635813097256925,0.2659894873531474,-0.7615482777452158,air_conditioner,0
-267.1434765759021,77.50763237075401,8.821748802040496,18.642241628636974,-2.5172460968587167,8.838653350378824,-4.6971468481726655,5.024066721744286,-1.6550278020805216,6.495922606641531,1.2947879952066588,2.6192401638183336,0.17909377207120425,air_conditioner,0
-284.525935275567,78.6818488637657,-0.5971053511641102,26.927749107337227,-3.7303416032296988,14.431969797839763,-3.036933164024725,9.801225033037287,-2.1319225291286665,1.932905053286896,-1.3283174861339528,-3.8611887517055514,-0.23422852722990106,air_conditioner,0
-359.4523847564435,54.14804888891873,-5.482313990590159,23.820234698134364,-11.974572680839582,6.439489790605306,0.48216395445652793,3.0638794737092954,3.728760937208955,2.9942404404709615,-1.1839276462374664,5.233748796997215,-0.7379457676131609,air_conditioner,0
-280.07031942072405,78.35408822458565,-10.356107361900909,9.082066782387477,-6.534992428044941,6.289039530012817,-1.3025689712502637,5.138447496741023,-3.84838724744271,2.681454208132271,-1.5537559631876676,3.2336283993795596,-2.9994244573387627,air_conditioner,0
-281.24762897863815,96.57018823103795,-14.123368722047307,8.665263259225007,-2.337123743701372,12.316849030163434,-11.122861029026826,5.917926861854426,-0.7932507227148791,4.123159355118789,-0.7360370324772094,-0.8085381961814981,-0.3379196900076088,air_conditioner,0
-259.0785927841134,72.75814761913033,-1.2944439058027353,31.83419608539384,5.766220327602154,16.574039357529525,-5.438936726520735,6.410880652105372,-0.699531384647269,3.363533847898386,-1.7384716241769111,3.647506263752364,-1.1185652920518645,air_conditioner,0
-271.87860809120986,73.78290401246213,-3.6608962226625765,20.023946329599646,-2.958740138789973,13.350396211010949,-6.499365851590438,8.024992654519224,-1.8634721896248168,-0.7044392607344356,0.8846095823724887,0.9985105124861677,-4.310190686370367,air_conditioner,0
-281.35131128758906,64.68432258982517,-9.478266813424666,17.809195955630102,-7.020991805843558,13.098509827412395,-3.640498555229185,6.264191482577145,-1.7705146280139221,4.848404004006715,-6.215906683554886,1.2711234954710777,-5.360420128978948,air_conditioner,0
-248.91820219606615,79.93050541663482,0.45532274789680294,29.501075141768965,-3.783349710485796,7.498194613015501,-3.059355549817049,2.888329450702746,-3.004177954330047,5.958408950882303,-3.115542691978847,3.611357278485002,0.35480273738460477,air_conditioner,0
-278.64375451392465,94.60841192326102,-3.014336546284949,20.81540709898126,-9.573940748165914,5.70396990712215,-7.150650307612089,7.170377853167841,-5.866875502204193,4.31253674585961,-4.483511057756785,1.591862831122302,-0.7807044908519827,air_conditioner,0
-176.64609564823252,59.34026516719449,4.7201456649013345,21.19873931189824,-2.5329684919042212,10.591739566941023,-3.2210927272190677,4.385259582551929,1.3621505443723745,1.6305865673258328,0.26446914435849544,0.7112657595739542,-1.120503692802574,air_conditioner,0
-282.15887656870655,86.8253558052128,4.451259569265337,19.381150561433167,-6.181314192223457,4.426915184660366,-5.917170614209232,-1.3711770388861106,-5.7386339601564815,3.6803581383274064,0.6380263954827923,7.618421722459006,-2.1731701701418014,air_conditioner,0
-206.9409953006368,83.65628720602471,-11.51247646746376,23.46075561380922,-4.628501097920245,10.551978628061093,-6.633332651306677,-0.5924386391954028,-7.630875607566245,4.959734649843681,-2.553400180171427,0.8078222006876667,-0.9829887465536928,air_conditioner,0
-226.15203241253118,82.70545914539598,-16.560549366409674,29.810343645191598,4.475113017889791,12.472783276614265,-1.1053459546236395,9.967839987255244,0.390297949213541,4.842297531337871,-0.8033059058502343,3.0393211466930055,-3.194675349094087,air_conditioner,0
-228.97830529421242,59.66279043310169,-17.94599455125055,30.4285205424647,0.04132097616518493,17.436991448429314,-6.0866975347491685,0.3910046348929299,-3.7213115912110286,3.306093891721723,-1.8420225673199806,4.267360957513404,-1.722540850006891,air_conditioner,0
-239.43896584591226,65.17059275848091,-5.49682721956187,20.024868401485094,-9.498880029707106,8.820853189125735,-5.7367029860608865,3.9193794826516153,2.3140237268030504,2.7046619930763613,-2.4877922203546756,-2.1949019152202833,-2.7884147039589546,air_conditioner,0
-257.89220273369057,69.71220985735036,3.8170759337779696,18.680497796830252,2.7306654959095145,10.30852317025184,-4.851088654313694,4.644814209149996,-2.9886112451356226,8.156385009149577,-6.6392214535024365,-2.0030914888773577,-2.0863416621122277,air_conditioner,0
-249.56416354187294,90.35156637146018,-5.269128019725248,16.92603269695544,1.1142621594505737,15.150977015763655,-4.263768674913738,8.850630289947365,-2.1820642097036136,1.315550919651349,-0.6043663219999906,2.2212262451573555,-0.9973203064910261,air_conditioner,0
-205.81139283431276,43.2369180718987,-24.1768417015957,10.50343658900504,-7.179563885412834,8.726959151169849,-11.02930259109219,1.0593678707566947,-5.58252503557071,10.372272276227676,1.6034838954942932,1.1765011646307015,-1.7271665806135978,air_conditioner,0
-284.47611991564884,51.378043801621,-11.168801864085241,12.017184134047795,-5.509103189972059,1.9989707547826132,-8.04789783324103,5.594508381211323,-1.9013712066481878,4.252415876226044,-4.640977968314075,3.7093714602711234,-2.600423393203701,air_conditioner,0
-231.0142625617808,79.8404198507271,-23.763874990779478,17.470418363350497,-2.8078175476173945,13.064826902372996,-5.563951589777674,11.12711556240421,0.022532312959676837,2.2300376508007416,-0.499756375726111,5.867586970376374,2.920969201566054,air_conditioner,0
-286.83999642467495,66.10200333264274,4.849187867338509,11.533751593298902,-12.935246799750074,7.569029346504766,-3.319093162101657,4.590413173555614,-4.951690861216776,0.9773626148264731,-3.4246741288254174,0.2409807426821149,3.5632657545521234,air_conditioner,0
-241.07466786443337,93.30138581607108,-14.890774681189237,18.512346582511608,-9.28132388822213,-3.2585416745960103,-10.512037107391464,-2.242474719921579,-9.749351333854822,-0.5860769228943083,0.6499113587632617,1.9111276645912911,1.5811275246423482,air_conditioner,0
-237.67052269297375,91.73838238572739,-19.00896995304575,24.191607633541366,-0.6277145955539245,7.116763538831536,-2.7618385175353346,7.264751034299332,-4.648657863390248,-0.3683052968129852,-4.3682566637965445,2.1730110838429235,-0.34598026242137037,air_conditioner,0
-273.77577491373745,80.39878011989148,-4.294629638615146,24.945525717322408,4.311280720734931,16.384904160990217,-9.005165731026176,11.73434483815209,-4.592929513667144,6.134618437363283,-1.8640267478978223,1.1757012430860647,-4.615393719549866,air_conditioner,0
-255.14693530649043,56.60925147041587,-0.32700764157227624,32.13434125711399,-9.78146593578014,11.509853712596357,-7.901566088031902,2.4860610794528415,-0.6765158884038858,2.8843852144697624,1.4792960838620233,1.0355350425941579,0.9986726649489783,air_conditioner,0
-247.07759761126653,91.9366701461635,-14.471576573299467,19.60352929958734,-5.692993275793609,5.819714425771064,-2.3516738616729893,7.600996022313456,-1.2193359152832999,7.610896961752934,0.898689602472607,1.2501106203017294,-0.2538953631316435,air_conditioner,0
-268.7080206777464,80.35032974171833,-15.997494491188647,32.96056247308841,-2.817811097942223,8.90985435947789,-0.22552571257449205,-3.6824616391816463,-9.04230778459587,5.387515965659322,-1.8790631037652639,2.5008926005215213,-3.6527922066370975,air_conditioner,0
-250.697011325511,110.05264115602013,-1.7580038020413706,21.357652361142495,-7.634323460629626,8.02713574065303,-13.51679155680007,6.030561683684642,-0.4635506745544382,-1.726857981511845,-3.322833784613632,-0.3149292644668442,-2.930702389617527,air_conditioner,0
-248.395551195343,48.733967675172885,-3.8572956164293606,26.030840559469457,-6.5066155282214755,-2.403542549922708,-8.985674504009559,9.931607736410786,-11.333982842185717,1.9574297634194422,-4.3600015569345185,3.6091406031696733,-2.350227904286923,air_conditioner,0
-237.88137937793167,88.48190628753639,8.362258397300199,18.376464450597037,-2.743733782264332,2.5747226043628206,-0.23834574682502385,1.9579646077145414,-4.682262492263237,2.933256615452368,-5.125768690679699,2.457540057857876,0.9349325458500215,air_conditioner,0
-241.21198529508126,56.166536537319125,-11.238092943296596,25.936231223835925,-16.267932595795447,4.626169930911431,-1.49382558367392,6.080381736789146,-1.7640852536197384,8.578484422869934,-1.0628944429875948,3.315776020866359,4.421491054436652,air_conditioner,0
-256.41413674271473,68.03175854572257,-5.722036017528673,23.51192823511116,-8.16029235167725,4.838014902225762,4.239377688360312,6.307373881552092,-5.196856144206227,5.747790906838796,-2.218290303122669,1.4942371073643375,0.12454574382898653,air_conditioner,0
-288.7564680469507,85.28940805875759,9.129548077317523,23.729421297578487,-7.257272622700787,7.46447359785879,-6.641359893380438,3.984149287808876,-4.133419598274816,5.7489343232237005,-5.466418206417966,3.7240001008242682,-1.7593730502851224,air_conditioner,0
-238.69156642913885,63.09518134698705,3.2863106684943606,29.965079681374984,0.7575431545004419,2.426226121032303,-1.6835157157357887,6.6194203505428355,-7.815813741397703,2.9271078486875535,-1.270931021933475,3.1121505476463014,-0.6454772661022885,air_conditioner,0
-241.26305749457862,102.10417088379643,2.2603390991067975,-2.9364396302619475,-6.904631329026092,9.176744862280243,-12.008394290907884,5.376732232929249,0.7462733172315197,-0.25970357877177097,-1.3271981226202554,0.16835304540712448,-2.3438240473593535,air_conditioner,0
-205.67819097489894,71.86163269832262,-5.377875109893753,5.030255071512103,6.173905368369281,13.013262231532494,-5.729999370601047,7.3021860399995795,-7.229458286843431,6.547592225257971,-2.6479695509928605,1.5918609699031305,-1.983311229930969,air_conditioner,0
-267.41954208236757,90.42005917442613,-7.440931498957771,25.21398513122432,-5.0527681369134285,12.565999055385905,-6.675394975700153,13.918927365638194,-7.703791249291496,6.782811970688953,0.7358149014419415,0.2956823880688124,3.458547221111947,air_conditioner,0
-220.13529151164045,94.56708510234367,-9.719778129741233,18.262190734250588,-6.256452962237649,11.952652981597586,0.6047451001355846,5.725256871445678,-5.73433086941187,5.473281187154939,-0.15769850721041556,3.309319056895572,0.49099781304996526,air_conditioner,0
-258.1278439047342,66.0651624930413,-18.681934306407797,6.916294012337136,-3.5783083307243015,9.582756083867032,-6.759950818118835,-6.822475297380279,-6.741952409082507,6.3625219542095,-3.329252000126262,2.721183355313683,-3.7813708599505125,air_conditioner,0
